Run	SubRun	Entry	EV	GTID	OWLHits	NHits	Clock50MHz	DeltaT(s)
300044	6	515660	0	11310544	3	6359	5675811879579	131.094
300044	7	127707	0	11548388	0	3269	5680437437467	92.5112
300044	8	372005	0	12418884	0	3450	5697470048135	340.652
300044	9	233069	0	12905781	0	3271	5706993081736	190.461
300044	12	184395	0	14735275	31	7788	5742751225500	715.163
300044	12	321481	0	14872363	0	5807	5745433480779	53.6451
300044	12	384083	0	14934966	23	8315	5746651210871	24.3546
300044	13	182183	0	15359248	0	3225	5754969546791	166.367
300045	0	90491	0	16388415	91	8309	5774129750617	383.204
300045	0	183460	0	16481385	1	5758	5775938924632	36.1835
300045	0	557890	0	144140	0	3345	5783264374161	146.509
300045	3	75524	0	1540830	18	8054	5810570119408	546.115
300045	3	171669	0	1636976	0	5088	5812454368368	37.685
300045	4	162892	0	2254814	0	3181	5824510106209	241.115
300045	5	450842	0	3169542	0	3244	5842373075363	357.259
300045	7	405020	0	4377182	1	4797	5866001513611	472.569
300045	8	598002	0	5197402	0	3208	5882005492004	320.08
300045	9	318466	0	5544874	31	8231	5888821548855	136.321
300045	12	271014	0	7378600	10	7716	5924634303736	716.255
300046	0	185170	0	8983142	21	8352	5956053517994	628.384
300046	0	585303	0	9383281	0	3519	5963891821042	156.766
300046	2	114086	0	10165635	0	3167	5979220039109	306.564
300046	2	491587	0	10543141	0	3128	5986570170280	147.003
300046	3	362276	0	11041289	0	6194	5996327077876	195.138
300046	3	451164	0	11130178	18	8443	5998063657697	34.7316
300046	4	26332	0	11332816	0	3157	6002026045739	79.2478
300046	5	325320	0	12259426	0	3157	6020149011423	362.459
300046	7	104682	0	13293808	0	3421	6040388960879	404.799
300046	7	543888	0	13733021	0	5734	6049003473380	172.29
300046	8	601178	0	14418011	0	3220	6062385776084	267.646
300046	9	422857	0	14867159	24	8308	6071178593160	175.856
300046	10	124740	0	15196670	0	3483	6077620720972	128.843
300046	11	51727	0	15751041	13	7619	6088438009597	216.346
300046	11	333864	0	16033182	0	3220	6093965763451	110.555
300046	12	115862	0	16442823	0	3526	6101962308322	159.931
300046	13	439592	0	682594	0	5312	6120546055461	371.675
300046	14	159872	0	1030292	44	8402	6127339522317	135.869
300047	0	518156	0	1812188	0	3322	6142603391168	305.277
300047	2	60758	0	2606929	0	3217	6158139224525	310.717
300047	3	35590	0	3208849	20	8377	6169933010420	235.876
300047	3	176409	0	3349671	0	3682	6172681512730	54.97
300047	3	331186	0	3504450	0	6010	6175711503522	60.5998
300047	5	305833	0	4733145	0	3251	6199764402019	481.058
300047	6	44280	0	5098679	0	4401	6206762078950	139.954
300047	6	278362	0	5332765	16	8288	6210527268050	75.3038
300047	8	477817	0	6792814	0	3136	6239025620222	569.967
300047	10	109971	0	7678734	0	5351	6256346517234	346.418
300047	11	99298	0	8295411	0	3186	6268419543502	241.461
300047	12	483055	0	9306791	0	3293	6288179459822	395.198
300047	13	487034	0	9938130	0	5194	6300510420579	246.619
300047	14	134157	0	10212779	0	3137	6305894328495	107.678
300048	2	539110	0	12344829	0	3413	6347582517701	833.764
300048	3	111361	0	12542889	22	8213	6351437975106	77.1091
300048	4	48548	0	13107625	0	5773	6362510882834	221.458
300048	8	60821	0	15627635	0	6185	6411785285276	985.488
300048	8	456038	0	16022858	1	3811	6419503597601	154.366
300048	10	112292	0	221336	0	3130	6437263867666	355.205
300048	11	518483	0	1254705	0	5170	6457459374158	403.91
300048	12	579208	0	1942889	20	8396	6470919780263	269.208
300048	13	552458	0	2543327	26	8401	6482689528411	235.395
300048	14	79985	0	2698136	0	3422	6485732289339	60.8552
300049	0	400213	0	3448574	0	4885	6500406081590	293.476
300049	1	568172	0	4243498	39	8365	6515937024575	310.619
300049	2	108859	0	4411325	17	7923	6519233360680	65.9267
300049	3	433321	0	5363234	0	3539	6537834457203	372.022
300049	5	480906	0	6665285	0	3423	6563247464468	508.26
300049	6	191553	0	7003422	0	3286	6569835828500	131.767
300049	6	482185	0	7294059	16	3663	6575487025673	113.024
300049	7	593825	0	8032992	0	6300	6589966600454	289.591
300049	11	303703	0	10252459	30	3553	6633361459091	867.897
300049	12	116835	0	10692849	0	5688	6641962063064	172.012
300050	0	67279	0	12376760	26	8407	6673944369651	639.646
300050	0	267509	0	12576993	0	5073	6677853952189	78.1917
300050	1	293251	0	13229943	0	3076	6690642756689	255.776
300050	4	336633	0	15154534	0	3172	6728284679313	752.838
300050	6	172187	0	16242500	0	5887	6749548777527	425.282
300050	6	315431	0	16385747	0	3162	6752337391294	55.7723
300050	8	225198	0	836426	0	3004	6775012352683	453.499
300050	9	353373	0	1591049	0	5565	6789757366517	294.9
300050	10	161598	0	2025527	0	3332	6798265215967	170.157
300050	13	168074	0	3912101	0	5783	6835092924107	736.554
300051	1	315070	0	5752873	0	5058	6871050754981	719.157
300051	2	399096	0	6463114	0	3620	6884936674369	277.718
300051	5	401994	0	8344791	0	5003	6921741068466	736.088
300051	11	153953	0	11856353	0	5222	6990422034522	1373.62
300052	1	47530	0	14693670	0	5688	7045946118304	1110.48
300052	1	195667	0	14841809	0	3072	7048843581435	57.9493
300052	2	317903	0	15591344	23	8366	7063471887230	292.566
300052	2	439879	0	15713322	0	4852	7065857441342	47.7111
300052	4	28516	0	16554666	0	3382	7082291377581	328.679
300052	4	327795	0	142268	0	6670	7088121273576	116.598
300052	6	502259	0	1570092	0	4375	7115079740316	539.169
300052	7	465893	0	2167775	13	4388	7126739747351	233.2
300052	9	208641	0	3164094	0	3070	7146222492316	389.655
300052	9	264624	0	3220078	0	5271	7147320109498	21.9523
300052	11	302786	0	4512106	2	7625	7172559226276	504.782
300052	12	154186	0	4990373	0	4952	7181880066430	186.417
300052	13	248861	0	5712313	0	3877	7196002749835	282.454
300053	0	607048	0	7179819	0	5083	7224673899347	573.423
300053	2	300975	0	8126865	0	4217	7243193198611	370.386
300053	3	113825	0	8566422	0	3932	7251766834091	171.473
300053	4	134342	0	9214005	1	4850	7264413220049	252.928
300053	4	283690	0	9363355	0	3250	7267327904265	58.2937
300053	5	529477	0	10235940	0	3599	7284336070003	340.163
300053	6	609882	0	10943447	0	5562	7298155040433	276.379
300053	7	97324	0	11057673	0	3649	7300401831333	44.9358
300053	9	504702	0	12718602	0	5046	7332860942298	649.182
300053	10	348961	0	13189456	0	3488	7342053403657	183.849
300053	11	423542	0	13890600	0	3835	7355768636530	274.305
300053	11	549582	0	14016642	9	8352	7358231669944	49.2607
300053	13	542803	0	15262728	0	3853	7382615325193	487.673
300053	14	95476	0	15441776	26	8409	7386125945728	70.2124
300054	1	494977	0	196033	0	3103	7414778844767	573.058
300054	2	345986	0	673602	0	6326	7424059437470	185.612
300054	5	201403	0	2408465	0	4922	7457966336371	678.138
300054	7	34892	0	3494717	0	3488	7479208942559	424.852
300054	7	234192	0	3694020	25	3716	7483101097993	77.8431
300054	9	93116	0	4805724	0	5601	7504846020773	434.898
300054	11	128757	0	6093633	1	5026	7530028226551	503.644
300054	13	488182	0	7705317	0	3609	7560580719056	611.05
300054	14	49749	0	7899992	0	4951	7564386462947	76.1149
300055	0	214620	0	8550795	22	8412	7577096986866	254.21
300055	2	91345	0	9678600	0	5388	7599112208571	440.304
300055	3	280476	0	10493623	0	3450	7615064120294	319.038
300055	4	400625	0	11239814	0	4865	7629585690100	290.431
300055	7	443291	0	13159188	0	3018	7667156903645	751.424
300055	7	566260	0	13282158	1	4104	7669551821237	47.8984
300055	11	156068	0	15376723	0	3134	7710499813530	818.96
300055	11	238505	0	15459161	0	5220	7712122759038	32.4589
300055	11	332076	0	15552734	25	8142	7713945672503	36.4583
300055	11	550759	0	15771420	14	8343	7718226096978	85.6085
300055	12	493531	0	16340376	0	4373	7729355777910	222.594
300055	13	246067	0	7548	0	3268	7736782519615	148.535
300056	2	401153	0	2490139	0	5913	7785294496754	970.24
300056	5	63397	0	4031557	0	3301	7815428823964	602.687
300056	5	482579	0	4450745	0	4902	7823634630983	164.116
300056	5	557964	0	4526132	0	3385	7825116273651	29.6329
300056	7	435719	0	5657253	1	3557	7847233630011	442.347
300056	8	267580	0	6115605	0	3340	7856189816262	179.124
300056	12	78588	0	8434008	1	4876	7901508174873	906.367
300056	12	340377	0	8695801	0	3265	7906629917959	102.435
300056	14	85311	0	9694209	0	3567	7926157537124	390.552
300057	0	34108	0	10078860	11	8482	7933692340716	150.696
300057	1	192583	0	10862649	0	3007	7949010895141	306.371
300057	1	299254	0	10969322	0	4771	7951084307512	41.4682
300057	3	449401	0	12372208	21	7956	7978453178671	547.377
300057	3	605475	0	12528285	0	3026	7981514368955	61.2238
300057	4	611649	0	13160322	0	3480	7993866869446	247.05
300057	6	355001	0	14158073	0	5510	8012375161108	370.166
300057	6	621772	0	14424848	0	4797	8017599423955	104.485
300057	7	143841	0	14580232	0	3122	8020646452850	60.9406
300057	11	350875	0	582768	0	3335	8073693404974	1060.94
300057	14	335510	0	2446712	0	3022	8110123122766	728.594
300058	0	52259	0	2650702	0	4061	8114099040914	79.5184
300058	0	491023	0	3089473	0	5004	8122675863494	171.536
300058	2	300743	0	4150654	0	3489	8143412343639	414.73
300058	2	499785	0	4349699	0	3023	8147276702996	77.2872
300058	2	554633	0	4404548	0	4982	8148344305953	21.3521
300058	5	225379	0	5954795	0	3082	8178634727799	605.808
300058	5	597749	0	6327171	0	5009	8185908414097	145.474
300058	7	44169	0	7027114	14	8169	8199615352299	274.139
300058	8	111540	0	7721357	0	3483	8213174104334	271.175
300058	9	199337	0	8436509	0	5347	8227114303550	278.804
300059	0	198055	0	12015671	0	3027	8296991815625	1397.55
300059	0	418128	0	12235747	0	6194	8301285145244	85.8666
300059	2	211134	0	13282390	30	3486	8321753360296	409.364
300059	2	364823	0	13436082	17	8457	8324768449659	60.3018
300059	3	46222	0	13744358	21	8442	8330781260600	120.256
300059	4	13036	0	14338606	0	5114	8342398271726	232.34
300059	5	335930	0	15287994	0	3331	8360954597052	371.127
300059	8	261209	0	379858	0	5558	8396193643180	704.781
300059	12	217663	0	2843783	0	3453	8444255720999	961.242
300060	3	432829	0	6685807	0	6494	8518404245481	1482.97
300060	5	247216	0	7752587	0	3206	8539232897221	416.573
300060	7	444868	0	9202945	0	3052	8567575126731	566.845
300060	8	583428	0	9968240	0	5878	8582504498124	298.587
300060	9	612923	0	10624600	0	3042	8595296634108	255.843
300060	12	254472	0	12147195	0	3239	8625005307291	594.173
300060	12	426473	0	12319198	0	5530	8628372793003	67.3497
300061	2	545002	0	15391518	0	5866	8688410662234	1200.76
300061	4	54266	0	16155287	17	8444	8703366382708	299.114
300061	6	22106	0	666122	0	5474	8727222380341	477.12
300061	7	33182	0	1304269	0	3101	8739677808329	249.109
300061	8	175903	0	2073065	23	3502	8754718186358	300.808
300061	10	18071	0	3169595	0	3556	8776188319606	429.403
300061	10	378078	0	3529605	0	5600	8783223431984	140.702
300061	14	369104	0	6024107	0	5549	35917582327	975.743
300062	0	275693	0	6366446	16	8153	42603602738	133.72
300062	3	204171	0	8177325	0	5086	78011690082	708.162
300062	3	436292	0	8409450	0	3082	82550295991	90.7721
300062	6	282249	0	10140810	0	3179	115437231015	657.739
300062	7	196936	0	10686627	0	3336	126070424923	212.664
300062	8	203123	0	11320263	0	5967	138460464960	247.801
300062	10	424399	0	12796056	19	4861	167361241205	578.016
300062	10	509902	0	12881560	16	8446	169037303363	33.5212
300062	11	585387	0	13583753	0	5388	182783174072	274.917
300063	0	250667	0	15601401	0	4760	222167550659	787.688
300063	1	91860	0	16069608	0	3435	231301917977	182.687
300063	3	404483	0	925597	31	3123	261846352217	610.889
300063	4	457966	0	1606494	0	3308	275158960087	266.252
300063	5	151201	0	1927343	0	5801	281419809865	125.217
300063	8	401974	0	4061759	0	3402	323134802366	834.3
300063	8	481079	0	4140866	15	3369	324677944375	30.8628
300063	9	520833	0	4807557	0	5322	337701974512	260.481
300063	11	372677	0	5912545	17	8088	359294274376	431.846
300063	13	509946	0	7302484	20	3510	386465068687	543.416
300063	14	313518	0	7732733	0	3383	394905681699	168.812
300065	1	106330	0	732109	0	3157	423451428663	570.915
300065	2	454986	0	1707617	0	3161	442507810877	381.128
300065	2	583377	0	1836010	0	5705	445022931023	50.3024
300065	3	290906	0	2170633	0	3666	451577789540	131.097
300065	6	141322	0	3902851	0	3139	485450005865	677.444
300065	6	618497	0	4380033	2	3053	494774769506	186.495
300065	7	73023	0	4461954	1	5657	496368207107	31.8688
300065	7	357051	0	4745986	0	3579	501914441156	110.925
300065	9	140172	0	5782870	0	4192	522172876487	405.169
300065	10	42450	0	6311821	0	4461	532523367791	207.01
300065	10	287880	0	6557255	0	3452	537331168394	96.156
300065	11	416326	0	7312974	15	8322	552074607988	294.869
300065	12	373223	0	7896906	40	8361	562552444429	209.557
300065	14	9571	0	8794939	14	8383	580100756503	350.966
300067	2	99250	0	3117333	0	5853	795661525722	4311.22
300067	2	354216	0	3372303	0	3106	800649599786	99.7615
300067	5	409432	0	5307222	0	3321	838498206220	756.972
300067	10	342310	0	8371712	0	3010	898373417218	1197.5
300067	11	76040	0	8732078	0	3865	905425259557	141.037
300067	11	165623	0	8821662	22	8313	907172664751	34.9481
300067	11	396018	0	9052061	0	5099	911672817003	90.003
300068	0	272256	0	11249071	0	3605	954626249704	859.069
300068	0	606547	0	11583367	0	5647	961177486773	131.025
300068	2	295256	0	12523628	34	8624	979548465704	367.42
300068	3	434857	0	13289138	0	3411	994473442698	298.5
300068	3	498546	0	13352828	0	3119	995727537907	25.0819
300068	5	227194	0	14336342	0	5483	1013980225621	365.054
300068	7	133415	0	15499867	0	3198	1036749902253	455.394
300068	8	192418	0	16185308	13	8338	1050145279550	267.908
300068	9	243990	0	151245	0	5469	1063421735464	265.529
300068	10	157215	0	690734	5	7550	1073965517650	210.876
300068	12	304948	0	2090201	0	3956	1101300229606	546.694
300069	2	16227	0	4790977	0	6259	1154093083570	1055.86
300069	3	397607	0	5798939	14	8393	1173727370589	392.686
300069	5	42581	0	6696079	0	5134	1191262983380	350.712
300069	6	520853	0	7800604	0	3084	1212857496094	431.89
300069	9	68837	0	9228911	0	5704	1240732215090	557.494
300069	11	90371	0	10503984	26	8050	1265700646580	499.369
300069	12	8700	0	11049465	0	3318	1276330159604	212.59
300069	12	101176	0	11141943	0	5492	1278139679514	36.1904
300069	14	194566	0	12489047	0	3106	1304445740741	526.121
300070	0	43170	0	12783918	29	8355	1310239198423	115.869
300070	1	324775	0	13691042	0	3385	1327964478045	354.506
300070	2	305908	0	14298516	0	3249	1339798632016	236.683
300070	3	94315	0	14713445	0	3008	1347928944240	162.606
300070	3	620099	0	15239237	0	3421	1358233809315	206.097
300070	5	296110	0	16167910	1	6473	1376376640258	362.857
300070	7	488279	0	900433	43	5135	1404602940102	564.526
300070	8	142557	0	1181084	0	3062	1410070604839	109.353
300070	9	183433	0	1848418	0	4307	1423092322494	260.434
300070	10	419192	0	2710355	0	3302	1439930520898	336.764
300070	11	323556	0	3241670	0	4779	1450319199240	207.774
300070	12	435742	0	3981228	19	3238	1463819811806	270.012
300070	13	897	0	4181366	0	4590	1467722955681	78.0629
300070	14	58830	0	4866632	0	3413	1481090150760	267.344
300070	14	170498	0	4978301	20	3531	1483274669416	43.6904
300071	0	587879	0	5879647	5	6678	1500936679998	353.24
300071	1	132985	0	6051582	1	5303	1504307478567	67.416
300071	1	264180	0	6182779	1	3302	1506866204062	51.1745
300071	2	72541	0	6618081	0	3202	1515363747887	169.951
300071	3	452172	0	7624457	0	4920	1535065845494	394.042
300071	5	564464	0	8989242	0	3852	1561737392055	533.431
300071	7	411988	0	10088191	0	5399	1583204399020	429.34
300071	8	227570	0	10529411	0	4457	1591788381588	171.68
300071	10	121197	0	11674459	0	3746	1614160375951	447.44
300071	11	372355	0	12551065	0	3369	1631311443667	343.021
300071	13	473536	0	13903958	0	3418	1657780389079	529.379
300072	0	44472	0	14548755	0	3145	1670379260093	251.977
300072	0	523584	0	15027875	0	3570	1679755993057	187.535
300072	1	62038	0	15191247	0	6071	1682942461993	63.7294
300072	1	125490	0	15254700	0	4249	1684180994761	24.7707
300072	3	476901	0	145865	0	4506	1715548349288	627.347
300072	4	172229	0	466916	1	8391	1721843429647	125.902
300072	5	71378	0	991621	0	3426	1732083166683	204.795
300072	5	445775	0	1366023	0	3141	1739381583348	145.968
300072	9	356487	0	3780864	0	5490	1786618705394	944.742
300072	11	430656	0	5107050	24	3040	1812552340196	518.673
300072	12	234365	0	5536777	11	8114	1820932130514	167.596
300072	13	231800	0	6160570	0	5623	1833126519024	243.888
300072	13	597714	0	6526489	13	3721	1840261083863	142.691
300072	14	312336	0	6867470	0	3448	1846916017550	133.099
300073	2	352908	0	8607168	0	5111	1880922027312	680.12
300073	4	60078	0	9565795	20	8413	1899670077591	374.961
300073	4	376743	0	9882465	0	3554	1905852531420	123.649
300073	4	437798	0	9943521	17	3490	1907042143730	23.7922
300073	6	201084	0	10965512	0	5420	1926082517882	380.807
300073	6	476902	0	11241334	13	6442	1931461419051	107.578
300073	11	476641	0	14371008	0	5773	1992654684646	1223.87
300073	13	263947	0	15410050	0	3194	2012951849863	405.943
300073	13	609357	0	15755465	0	3669	2019697269940	134.908
300074	0	398245	0	16662671	0	3219	2037387106101	353.797
300074	1	226711	0	405026	0	5318	2046244525736	177.148
300074	6	28137	0	3338763	0	5772	2103634604823	1147.8
300074	6	131822	0	3442450	0	3147	2105662861000	40.5651
300074	8	527599	0	5090728	1	5558	2137912591411	644.995
300074	10	154951	0	5970143	0	5559	2155118870865	344.126
300074	11	394203	0	6835472	0	5247	2172047182660	338.566
300074	14	214829	0	8534388	22	3605	2205278301345	664.622
300075	0	255316	0	9014149	0	3470	2214683424759	188.102
300075	1	94571	0	9478771	30	8152	2223772392545	181.779
300075	1	235372	0	9619574	0	5332	2226504957126	54.6513
300075	2	400536	0	10410496	30	7775	2241967131688	309.243
300075	2	592006	0	10601969	16	8402	2245700076758	74.6589
300075	4	53680	0	11316058	0	3283	2259665752784	279.314
300075	4	116649	0	11379028	1	5120	2260902342688	24.7318
300075	4	377299	0	11639682	15	8358	2265993605623	101.825
300075	5	124747	0	12012914	21	8346	2273272128829	145.57
300075	6	205345	0	12719259	0	3061	2287083958363	276.237
300075	7	162012	0	13301892	16	8286	2298450032197	227.321
300075	8	77471	0	13843320	28	8213	2308997801709	210.955
300075	8	303379	0	14069231	0	5427	2313421937129	88.4827
300075	9	164854	0	14556438	22	3605	2322947516509	190.512
300075	12	459487	0	17900	26	8395	2364486146251	830.773
300075	13	131605	0	322878	0	5310	2370445760493	119.192
300075	13	195734	0	387008	0	3247	2371684747961	24.7797
300076	0	269016	0	1580516	0	3122	2394964140555	465.588
300076	0	449918	0	1761420	0	3313	2398501532869	70.7478
300076	1	455564	0	2393305	0	3076	2410848806756	246.945
300076	2	578693	0	3142727	0	5983	2425489183700	292.808
300076	3	410107	0	3599856	1	3051	2434417828232	178.573
300076	6	186096	0	5253358	23	8289	2466784494740	647.333
300076	8	97338	0	6416541	0	3141	2489489998240	454.11
300076	10	5882	0	7577063	0	3200	2512166565495	453.531
300076	10	255843	0	7827028	18	4560	2517066093017	97.9906
300076	10	483688	0	8054876	0	4958	2521530637971	89.2909
300076	12	437692	0	9261085	0	3046	2545094721758	471.282
300077	1	581680	0	11730854	0	6356	2593423560462	966.577
300077	4	313380	0	13341092	0	5027	2624900385407	629.536
300077	4	405910	0	13433623	15	4194	2626710806873	36.2084
300077	5	2164	0	13656556	0	4413	2631066005361	87.104
