Run	SubRun	Prompt Entry	Prompt EV	Prompt GTID	Prompt Energy	Prompt Radius	Prompt OWLHits	Prompt NHits	Prompt 50MHz	Delayed Entry	Delayed EV	Delayed GTID	Delayed Energy	Delayed Radius	Delayed OWLHits	Delayed NHits	Delayed 50MHz	Delta T(ms)	Delta R(m)
300046	14	159881	0	1030301	1.18856	4492.54	1	1019	6127339522523	159884	0	1030304	1.96027	2729.76	0	1197	6127339522592	0.00138	2302.14
300046	14	159882	0	1030302	1.26045	4846.29	0	1111	6127339522546	159884	0	1030304	1.96027	2729.76	0	1197	6127339522592	0.00092	4940.7
300046	14	159883	0	1030303	1.49942	4399.93	0	1238	6127339522569	159884	0	1030304	1.96027	2729.76	0	1197	6127339522592	0.00046	4053.07
300047	3	35601	0	3208860	1.79751	3172.95	0	1128	6169933010673	35602	0	3208861	1.97244	2247.62	0	1046	6169933010696	0.00046	2970.89
300048	3	491599	0	12923133	2.20656	5261.72	0	700	6358903769831	491602	0	12923136	2.17579	4660.55	0	656	6358903808435	0.77208	703.069
300048	12	579218	0	1942899	1.5012	3319.42	0	1156	6470919780493	579219	0	1942900	1.97862	2613.82	1	1209	6470919780516	0.00046	3302.08
300048	12	579219	0	1942900	1.97862	2613.82	1	1209	6470919780516	579220	0	1942901	2.08062	2749.54	0	1176	6470919780539	0.00046	4050.9
300049	1	568175	0	4243501	2.86541	592.571	1	1543	6515937024643	568184	0	4243510	1.8557	1192.6	0	1009	6515937024849	0.00412	1578.28
300049	1	568176	0	4243502	1.48399	1879.11	0	1012	6515937024666	568184	0	4243510	1.8557	1192.6	0	1009	6515937024849	0.00366	2510.71
300049	1	568177	0	4243503	1.01513	1224.58	0	806	6515937024689	568184	0	4243510	1.8557	1192.6	0	1009	6515937024849	0.0032	2296.17
300049	1	568180	0	4243506	0.931618	3241.77	0	664	6515937024757	568184	0	4243510	1.8557	1192.6	0	1009	6515937024849	0.00184	3444.61
300049	1	568181	0	4243507	1.11048	1455.29	0	752	6515937024780	568184	0	4243510	1.8557	1192.6	0	1009	6515937024849	0.00138	2198.03
300049	1	568182	0	4243508	1.44932	1028.17	0	909	6515937024803	568184	0	4243510	1.8557	1192.6	0	1009	6515937024849	0.00092	1548.61
300049	12	39042	0	10615054	0.9489	5580.75	0	251	6640444218685	39051	0	10615063	2.43789	4088.18	0	721	6640444442570	4.4777	7492.72
300050	0	67283	0	12376764	1.54813	2027.88	0	1257	6673944369743	67290	0	12376771	1.89341	3847.46	0	1201	6673944369903	0.0032	4719.73
300050	0	67284	0	12376765	0.935212	1083.27	0	964	6673944369766	67290	0	12376771	1.89341	3847.46	0	1201	6673944369903	0.00274	2844.02
300050	0	67287	0	12376768	0.906821	1617.05	0	831	6673944369834	67290	0	12376771	1.89341	3847.46	0	1201	6673944369903	0.00138	4085.89
300050	0	67288	0	12376769	1.19264	3351.73	0	974	6673944369857	67290	0	12376771	1.89341	3847.46	0	1201	6673944369903	0.00092	7102.53
300050	0	67289	0	12376770	1.47022	249.659	0	1096	6673944369880	67290	0	12376771	1.89341	3847.46	0	1201	6673944369903	0.00046	3998.81
300050	0	67290	0	12376771	1.89341	3847.46	0	1201	6673944369903	67291	0	12376772	2.24391	1961.31	0	1266	6673944369926	0.00046	2859.92
300051	12	51346	0	12380325	0.926328	2552.67	0	253	7000685185704	51348	0	12380327	2.05251	4764.28	1	628	7000685202207	0.33006	5222.31
300052	0	10288	0	14030045	1.02174	5655.22	0	296	7032950249398	10307	0	14030064	2.40043	5092.58	0	706	7032950420054	3.41312	5378.4
300052	5	151101	0	592342	1.15109	5661.31	0	321	7096910905033	151127	0	592368	2.46843	5357.36	0	705	7096911343884	8.77702	336.691
300053	4	289709	0	9369374	1.55276	3851.07	0	1169	7267447220654	289711	0	9369376	2.2633	1725.6	0	1185	7267447220700	0.00092	5460.91
300053	4	289711	0	9369376	2.2633	1725.6	0	1185	7267447220700	289712	0	9369377	1.94293	1053.32	0	947	7267447220723	0.00046	2556.08
300053	11	602583	0	14069644	2.21427	3179.36	0	620	7359276700918	602598	0	14069659	2.25194	4331.13	1	653	7359276800886	1.99936	2667.61
300053	14	95486	0	15441786	1.58287	1231.78	1	1372	7386125945958	95487	0	15441787	1.94442	2228.01	0	1482	7386125945981	0.00046	3040.93
300053	14	95487	0	15441787	1.94442	2228.01	0	1482	7386125945981	95488	0	15441788	2.0649	2092.14	0	1478	7386125946004	0.00046	2178.74
300054	9	164090	0	4876699	1.28691	2039.37	0	374	7506224839168	164091	0	4876700	2.36418	3398.77	0	733	7506224839191	0.00046	3114.59
300055	0	214623	0	8550798	2.84572	2923.22	0	1819	7577096986934	214631	0	8550806	2.03387	1318.01	0	1321	7577096987118	0.00368	1766.81
300055	0	214624	0	8550799	1.39537	3066.2	0	1283	7577096986957	214631	0	8550806	2.03387	1318.01	0	1321	7577096987118	0.00322	3340.31
300055	0	214625	0	8550800	0.909133	2379.56	0	1002	7577096986980	214631	0	8550806	2.03387	1318.01	0	1321	7577096987118	0.00276	1739.46
300055	0	214629	0	8550804	1.06274	2829.99	0	1011	7577096987072	214631	0	8550806	2.03387	1318.01	0	1321	7577096987118	0.00092	2613.81
300055	0	214631	0	8550806	2.03387	1318.01	0	1321	7577096987118	214632	0	8550807	2.12604	1739.62	0	1238	7577096987141	0.00046	1688.18
300056	2	445543	0	2534530	2.64748	2172.08	1	1497	7786159421380	445544	0	2534531	2.00521	1439.51	0	1116	7786159421403	0.00046	2401.36
300057	0	34111	0	10078863	3.32814	2102.72	0	2411	7933692340784	34119	0	10078871	1.97137	1996.28	1	1781	7933692340968	0.00368	898.151
300057	0	34112	0	10078864	1.32633	2691.74	0	1735	7933692340807	34119	0	10078871	1.97137	1996.28	1	1781	7933692340968	0.00322	2102.6
300057	0	34118	0	10078870	1.25154	3878.17	0	1633	7933692340945	34119	0	10078871	1.97137	1996.28	1	1781	7933692340968	0.00046	4897.39
300057	0	34119	0	10078871	1.97137	1996.28	1	1781	7933692340968	34120	0	10078872	2.33654	3108.74	0	1732	7933692340991	0.00046	2976.8
300057	11	35974	0	267863	1.93772	5284.69	1	580	8067551631848	35979	0	267868	1.90639	3766.05	0	560	8067551702037	1.40378	4202.41
300057	11	368773	0	600667	2.59843	2893.53	0	1512	8074040278192	368781	0	600675	1.92341	1875.54	0	1135	8074040278375	0.00366	1711.83
300057	11	368774	0	600668	1.17233	4453.12	0	1138	8074040278215	368781	0	600675	1.92341	1875.54	0	1135	8074040278375	0.0032	4989.75
300057	11	368780	0	600674	1.43985	2386.21	1	1032	8074040278352	368781	0	600675	1.92341	1875.54	0	1135	8074040278375	0.00046	1130.2
300057	11	368781	0	600675	1.92341	1875.54	0	1135	8074040278375	368782	0	600676	1.85127	3281.48	0	1088	8074040278398	0.00046	4417.76
